"Zone Code","Municipality Name","Municipality id","Barangay Name","Barangay id",Status
ANO,"Agusan Del Norte",407,Alegria,2849,2
ANO,"Agusan Del Norte",407,Jabonga,4318,0
ANO,"Butuan City",568,"Baan ",5763,1
ANO,"Butuan City",568,"De Oro",6609,0
ANO,"Butuan City",568,Florida,9363,0
ANO,Cabadbaran,2,Cabadbaran,6138,2
ANO,"Agusan Del Norte",407,"Sta Ana",4622,2
ANO,Cabadbaran,2,"Del Pilar",4638,2
ANO,"Butuan City",568,Banza,4646,1
ANO,"Butuan City",568,Sumilihon,4654,0
ANO,Cabadbaran,2,Calamba,4662,2
ANO,"Butuan City",568,Bancasi,9348,1
ANO,"Butuan City",568,Bit-Os,9356,0
ANO,"Butuan City",568,Pigdaulan,9372,0
ANO,"Agusan Del Norte",407,Kitcharao,4319,0
ANO,"Butuan City",568,"San Vicente",5756,1
ANO,"Butuan City",568,"Villa Kanangga",5764,1
ANO,"Butuan City",568,Kinamlutan,9364,0
ANO,Cabadbaran,2,Katugasan,4615,2
ANO,Cabadbaran,2,Dal-As,4623,2
ANO,"Butuan City",568,Bingkilan,4647,1
ANO,"Butuan City",568,Taguibo,4655,2
ANO,"Butuan City",568,Ambago,3609,1
ANO,"Butuan City",568,Doongan,9349,1
ANO,"Butuan City",568,Bitan-Agan,9357,0
ANT,Hamtic,25,Mapatag,2444,0
ANT,Bugasong,23,Igbalangao,2827,0
ANT,Hamtic,25,Hamtic,174,1
ANT,Patnongon,26,Apgahan,2835,0
ANT,Antique,22,Sinaja,10052,0
ANT,Hamtic,25,Calala,7841,0
ANT,Patnongon,26,Macarena,7849,0
ANT,"San Jose De Buenavista",27,Madrangka,7857,1
ANT,"San Jose De Buenavista",27,Supa,7865,2
ANT,Sibalom,29,Biga-A,7873,0
ANT,Sibalom,29,Pasong,7881,2
ANT,"San Jose De Buenavista",27,Bariri,3602,0
ANT,Sibalom,29,Lacaron,1702,0
ANT,Hamtic,25,Linaban,2445,0
ANT,Bugasong,23,"Cubay North",2828,0
ANT,Antique,22,Laua-An,175,0
ANT,Patnongon,26,Padang,2836,0
ANT,Sibalom,29,Sibalom,183,1
ANT,"Dao (Tobias Fornier)",24,"Brgy Poblacion",10053,0
ANT,Sibalom,29,Odiong,2805,2
ANT,Hamtic,25,"Piape 3",7842,0
ANT,Patnongon,26,"Igbobon ",7850,0
ANT,"San Jose De Buenavista",27,Atabay,7858,1
ANT,"San Jose De Buenavista",27,Mojon,7866,0
ANT,Sibalom,29,Catmon,7874,0
ANT,Sibalom,29,Villar,7882,0
ANT,Sibalom,29,Sido,1703,0
ANT,Hamtic,25,Funda,2446,0
ANT,Antique,22,Anini-Y,168,0
ANT,Bugasong,23,Bagtason,2829,0
ANT,Antique,22,Libertad,176,0
ANT,Antique,22,Tibiao,184,0
ANT,"Dao (Tobias Fornier)",24,Pacencia,10054,0
ANT,Antique,22,"Brgy Poblacion Belison",6254,1
ANT,Sibalom,29,"District I-Iv",2806,1
ANT,Hamtic,25,"Guinsang An Villabert-Jimenez",7835,2
ANT,Hamtic,25,Buhang,7843,0
ANT,Patnongon,26,Magsaysay,7851,0
ANT,"San Jose De Buenavista",27,Badiang,7859,1
ANT,"San Jose De Buenavista",27,"Cansadan Tubudan",7867,2
ANT,Sibalom,29,"Cubay Sermon",7875,0
ANT,Valderrama,30,"Buluangan 1",7883,0
ANT,Sibalom,29,"San Juan",1704,0
ANT,Hamtic,25,Puao,2447,2
ANT,Antique,22,Barbasa,169,0
ANT,Bugasong,23,"Cubay South",2830,0
ANT,Antique,22,Pandan,177,0
ANT,Valderrama,30,Valderrama,185,0
ANT,"Dao (Tobias Fornier)",24,Diclum,10055,0
ANT,Sibalom,29,"Catungan 3Rd",2807,1
ANT,Hamtic,25,Bia-An,7836,0
ANT,Hamtic,25,Inabasan,7844,0
ANT,"San Jose De Buenavista",27,"Brgy Poblacion",7852,1
ANT,"San Jose De Buenavista",27,"Funda Dalipe",7860,1
ANT,"San Jose De Buenavista",27,Dalipe,7868,0
ANT,Sibalom,29,Ilabas,7876,0
ANT,Sibalom,29,Egana,1705,0
ANT,Hamtic,25,Guintas,2448,0
ANT,Antique,22,Belison,170,1
ANT,Hamtic,25,"Brgy Poblacion I - V",2831,1
ANT,Patnongon,26,Patnongon,178,2
ANT,"Dao (Tobias Fornier)",24,Igdalaguit,10056,0
ANT,Bugasong,23,Guija,2440,0
ANT,Sibalom,29,"Catungan 4Th",2808,1
ANT,Hamtic,25,Budburan,7837,2
ANT,Patnongon,26,Igabarawan,7845,0
ANT,"San Jose De Buenavista",27,"Brgy 1-8",7853,1
ANT,"San Jose De Buenavista",27,"San Angel",7861,1
ANT,"San Jose De Buenavista",27,"San Pedro",7869,0
ANT,Sibalom,29,Pis-Anan,7877,0
ANT,Bugasong,23,Sabang,2441,0
ANT,Patnongon,26,La-Rioja,2449,0
ANT,Bugasong,23,Bugasong,171,0
ANT,Hamtic,25,"Piape I",2832,0
ANT,"San Jose De Buenavista",27,"San Jose De Buenavista",179,1
ANT,Antique,22,Concepcion,10049,2
ANT,Hamtic,25,Dangcalan,7838,2
ANT,Patnongon,26,Amparo,7846,0
ANT,"San Jose De Buenavista",27,Malaiba,7854,1
ANT,"San Jose De Buenavista",27,"San Fernando",7862,2
ANT,"San Jose De Buenavista",27,Igbonglo,7870,0
ANT,Sibalom,29,Nagdayao,7878,0
ANT,Antique,22,Maradiona,5052,1
ANT,Hamtic,25,Lapaz,2442,0
ANT,Patnongon,26,Carit-An,2450,0
ANT,Bugasong,23,Tagudgud,2825,0
ANT,Antique,22,Caluya,172,0
ANT,Patnongon,26,"Brgy Poblacion",2833,2
ANT,Antique,22,"San Remigio",180,0
ANT,Antique,22,Ipil,10050,1
ANT,Hamtic,25,Malandog,9739,1
ANT,Hamtic,25,"Piape 2",7839,2
ANT,Patnongon,26,Catwayan,7847,0
ANT,"San Jose De Buenavista",27,Malandog,7855,1
ANT,"San Jose De Buenavista",27,Magcalon,7863,2
ANT,"San Jose De Buenavista",27,Bugarot,7871,0
ANT,Antique,22,Culasi,6083,0
ANT,Sibalom,29,"Catungan 1",7879,0
ANT,Sibalom,29,"Cubay Napultan",1700,2
ANT,Hamtic,25,Asluman,2443,0
ANT,Bugasong,23,Jinalinan,2826,0
ANT,"Dao (Tobias Fornier)",24,"Dao Tobias Fornier",173,0
ANT,Patnongon,26,Aureliana,2834,0
ANT,Antique,22,Sebaste,181,0
ANT,Antique,22,Boroc-Boroc,10051,1
ANT,Sibalom,29,Alangan,6259,0
ANT,Hamtic,25,Caridad,7840,0
ANT,Patnongon,26,Samalague,7848,0
ANT,"San Jose De Buenavista",27,Maybato,7856,1
ANT,"San Jose De Buenavista",27,Inabasan,7864,0
ANT,Sibalom,29,Bari,7872,0
ANT,Sibalom,29,"Catungan 2",7880,0
ANT,Sibalom,29,Pangpang,1701,2
APY,"Kalinga Apayao",75,Pinukpuk,312,0
APY,"Kalinga Apayao",75,Lubuagan,360,0
APY,"Kalinga Apayao",75,Pudtol,313,0
APY,"Kalinga Apayao",75,Balbalan,353,0
APY,"Kalinga Apayao",75,Rizal,314,0
APY,"Kalinga Apayao",75,Bulanao,354,0
APY,"Kalinga Apayao",75,"Sta Marcela",315,0
APY,"Kalinga Apayao",75,Calanasan,355,0
APY,"Kalinga Apayao",75,"Tabuk - Dagupan",316,0
APY,"Kalinga Apayao",75,Conner,356,0
APY,"Kalinga Apayao",75,Tanudan,317,0
APY,"Kalinga Apayao",75,Flora,357,0
APY,"Kalinga Apayao",75,Tinglayan,318,0
APY,"Kalinga Apayao",75,Luna,334,0
APY,"Kalinga Apayao",75,Kabugao,358,0
APY,"Kalinga Apayao",75,Pasil,311,0
ASU,"Agusan Del Sur",652,Veruela,4280,0
ASU,"Agusan Del Sur",652,Prosperidad,4328,2
ASU,"Agusan Del Sur",652,"Sta Josefa",4297,0
ASU,"Agusan Del Sur",652,"San Francisco",4329,2
ASU,"Agusan Del Sur",652,Bayugan,4322,2
ASU,"Agusan Del Sur",652,"San Luis",4330,0
ASU,"Agusan Del Sur",652,Bunawan,4323,0
ASU,"Agusan Del Sur",652,Esperanza,4324,0
ASU,"Agusan Del Sur",652,Rosario,6137,0
ASU,"Agusan Del Sur",652,Talacogon,4278,0
ASU,"Agusan Del Sur",652,"La Paz",4326,0
ASU,"Agusan Del Sur",652,Trento,4279,0
ASU,"Agusan Del Sur",652,Loreto,4327,0
ASU,"Agusan Del Sur",652,Sibagat,6323,2
AUR,Aurora,70,Dinalungan,288,0
AUR,Aurora,70,Dingalan,289,0
AUR,Aurora,70,Dipaculao,290,0
AUR,Aurora,70,"Maria Aurora",291,0
AUR,Aurora,70,"San Luis",292,0
AUR,Aurora,70,Baler,6097,0
AUR,Aurora,70,Casiguran,286,0
AUR,Aurora,70,Dilasag,287,0
BAS,Basilan,265,Lamitan,1846,0
BAS,Basilan,265,Lantawan,1847,0
BAS,Basilan,265,Maluso,1848,0
BAS,Basilan,265,Sumipsip,1849,0
BAS,Basilan,265,Tipo-Tipo,1850,0
BAS,Basilan,265,Tuburan,1851,0
BAS,Basilan,265,Isabela,1845,2
BEN,"La Trinidad",836,Alapang,7593,0
BEN,"La Trinidad",836,Cruz,7992,1
BEN,Benguet,112,Bokod,8000,0
BEN,Benguet,112,"Tuding ",8982,0
BEN,Benguet,112,Ucab,10914,0
BEN,Benguet,112,Itogon,528,2
BEN,"La Trinidad",836,Alno,7594,0
BEN,"La Trinidad",836,Lubas,7993,0
BEN,Benguet,112,"Balatoc Mines",8983,0
BEN,Benguet,112,Kabayan,529,0
BEN,"Baguio City",113,"Irisan-Purok 1 2 3",7595,2
BEN,"La Trinidad",836,Pico,7994,0
BEN,Benguet,112,Beckel,8984,0
BEN,"Baguio City",113,"Asin -Km 7 8 6",10908,2
BEN,Benguet,112,Kapangan,530,0
BEN,"Baguio City",113,"Apugan-Loakan ",7588,0
BEN,Benguet,112,Bahong,7596,0
BEN,"La Trinidad",836,Poblacion,7995,1
BEN,Benguet,112,"Philippine Military Academy",6111,1
BEN,"Baguio City",113,"Lucnab-Purok 1",10909,2
BEN,Benguet,112,Kibungan,531,0
BEN,"Baguio City",113,"Asin Road Asin Hotsprings ",7589,0
BEN,"La Trinidad",836,Puguis,7996,0
BEN,Benguet,112,"Ambiong-Upper Riverside",10910,2
BEN,Benguet,112,Atok,524,0
BEN,Benguet,112,Mankayan,532,0
BEN,"Baguio City",113,"Balsigan ",7590,0
BEN,"La Trinidad",836,Balili,7989,0
BEN,"La Trinidad",836,Shilan,7997,0
BEN,Benguet,112,Ambiong-Gulon,10911,2
BEN,"La Trinidad",836,Longlong,6457,0
BEN,"Baguio City",113,"Baguio City",525,1
BEN,Benguet,112,Sablan,533,0
BEN,"Baguio City",113,"Dontogan ",7591,0
BEN,"La Trinidad",836,Bineng,7990,0
BEN,"La Trinidad",836,Tawang,7998,0
BEN,Benguet,112,Virac,10912,0
BEN,Benguet,112,Bakun,526,0
BEN,Benguet,112,Tuba,534,0
BEN,"La Trinidad",836,"La Trinidad",7592,1
BEN,"La Trinidad",836,Betag,7991,1
BEN,"La Trinidad",836,Wangal,7999,0
BEN,Benguet,112,"Philex Mines",10913,0
BEN,Benguet,112,Buguias,527,0
BEN,Tublay,114,Tublay,535,0
BLR,Biliran,409,Biliran,2851,0
BLR,Culaba,835,Culaba,6436,0
BLR,"Biliran Sub Province",364,"P Inocentes",2636,0
BLR,Cabucgayan,361,Cabucgayan,2629,0
BLR,"Biliran Sub Province",364,Almeria,2637,0
BLR,Caibiran,362,Caibiran,2630,0
BLR,"Biliran Sub Province",364,"Sto Rosario",6080,0
BLR,Maripipi,363,Maripipi,2631,0
BLR,"Biliran Sub Province",364,Kawayan,2639,0
BLR,"Biliran Sub Province",364,Agpangi,5729,0
BLR,"Biliran Sub Province",364,"Naval Proper",2632,1
BLR,"Biliran Sub Province",364,Antipolo,2640,0
BLR,"Biliran Sub Province",364,Caraycaray,2633,0
BLR,"Biliran Sub Province",364,Calumpang,2634,0
BLR,"Biliran Sub Province",364,"Sto Nino",2635,0
BOL,Bohol,172,Sevilla,3282,2
BOL,Bohol,172,"Fatima Ubay",3290,2
BOL,Bohol,172,Lusong,2460,2
BOL,Bohol,172,"Calayogan Sur",10467,2
BOL,Bohol,172,Bahi,2819,2
BOL,Bohol,172,Catangaran,3298,2
BOL,Bohol,172,Toril,943,0
BOL,Bohol,172,Buctol,2468,0
BOL,Bohol,172,Comang,6172,2
BOL,Bohol,172,Mabini,3306,0
BOL,Bohol,172,Calingaan,951,0
BOL,Bohol,172,Bongbong,2476,2
BOL,Bohol,172,"Punta Cruz",3314,2
BOL,Bohol,172,Bahay-Bahay,959,2
BOL,Bohol,172,"Sta Cruz",5350,2
BOL,Bohol,172,"Pangangan Island",3322,0
BOL,Bohol,172,Lobogon,5358,0
BOL,Bohol,172,"Abucay Norte",5238,2
BOL,Bohol,172,Lumanoy,3330,2
BOL,Bohol,172,"Cabilao Island",3809,0
BOL,Bohol,172,"Tultugan Calape",4887,2
BOL,Bohol,172,"Tugas Jetafe",5366,2
BOL,Bohol,172,Danicop,10387,0
BOL,Bohol,172,"Las Salinas",3338,2
BOL,Bohol,172,Tamboan,3817,2
BOL,Bohol,172,Liboron,4895,2
BOL,Bohol,172,Loon,3346,2
BOL,Bohol,172,Guinacot,3825,2
BOL,Bohol,172,"Botoc Occ",4903,2
BOL,Bohol,172,Pahina,3354,2
BOL,Bohol,172,"Jao Island",3833,0
BOL,Bohol,172,Tontonan,4911,2
BOL,Bohol,172,Faraon,3362,2
BOL,Bohol,172,Bagasik,3841,2
BOL,Bohol,172,"La Victoria",10060,2
BOL,Bohol,172,"Del Carmen Norte",3849,2
BOL,Bohol,172,Can-Omay,1143,2
BOL,Bohol,172,"Brgy Bugang Norte",3857,2
BOL,Bohol,172,Panadtaran,3865,2
BOL,Bohol,172,"Candu-Ao Occidental",3035,2
BOL,Bohol,172,"Jagna Poblacion",10922,2
BOL,Bohol,172,"New Lourdes",928,2
BOL,Bohol,172,Punsod,936,2
BOL,Bohol,172,"San Isidro Duero",3562,2
BOL,Bohol,172,Can-Ayawon,3570,2
BOL,Bohol,172,"Inanoran Island",3578,0
BOL,Bohol,172,Luyo,2628,2
BOL,Bohol,172,Bacani,3586,2
BOL,Bohol,172,"C P G",1319,2
BOL,Bohol,172,Quinapon-An,880,0
BOL,Bohol,172,"San Pedro",3594,1
BOL,Bohol,172,Hinlayagan,1327,2
BOL,Bohol,172,Anas,6468,2
BOL,Bohol,172,"Baucan Sur",888,2
BOL,Bohol,172,Hagbuyo,4919,2
BOL,Bohol,172,Saa,6476,2
BOL,Bohol,172,"Datag Norte",896,0
BOL,Bohol,172,Lumangog,4927,2
BOL,Bohol,172,Candasag,5526,0
BOL,Bohol,172,Malitbog,10068,1
BOL,Bohol,172,Maslog,904,2
BOL,Bohol,172,Merryland,1351,2
BOL,Bohol,172,Aligria,10076,2
BOL,Bohol,172,Canapnapan,912,2
BOL,Bohol,172,Patrocinio,920,0
BOL,Bohol,172,Pondol,7338,2
BOL,Bohol,172,Sierra-Bullones,3283,2
BOL,Bohol,172,Katarungan,3291,2
BOL,Bohol,172,Lutao,2461,2
BOL,Bohol,172,"Calayogan Norte",10468,2
BOL,Bohol,172,"Western Poblacion",2820,2
BOL,Bohol,172,"Moto Norte",3299,2
BOL,Bohol,172,Busao,944,0
BOL,Bohol,172,Larapan,2469,2
BOL,Bohol,172,Ilaod,6173,2
BOL,Bohol,172,"Magcalingao Island",3307,0
BOL,Bohol,172,"Calinginan Norte",952,0
BOL,Bohol,172,"Maumaun Island",3315,0
BOL,Bohol,172,"Canbuac Norte",960,2
BOL,Bohol,172,"Abucayan Sur",5351,2
BOL,Bohol,172,Calabasita,3323,0
BOL,Bohol,172,"Canmaya Diyot",5359,2
BOL,Bohol,172,"San Agustin Albuquerque Pob ",5239,2
BOL,Bohol,172,Nagsulay,3331,2
BOL,Bohol,172,"Cabulan Island",3810,0
BOL,Bohol,172,Bintig,4888,2
BOL,Bohol,172,Alicia,5367,2
BOL,Bohol,172,"San Isidro Sierra-Bullones",10388,0
BOL,Bohol,172,"Gaus Island",3459,0
BOL,Bohol,172,"Botoc Or",3339,2
BOL,Bohol,172,"Cataban Island",3818,0
BOL,Bohol,172,Buangan,4896,2
BOL,Bohol,172,Odiong,3347,0
BOL,Bohol,172,"Canjaway Centro",3826,2
BOL,Bohol,172,Concepcion,4904,0
BOL,Bohol,172,"Poblacion Jagna",3355,2
BOL,Bohol,172,Albuquerque,3834,2
BOL,Bohol,172,"Sta Catalina",4912,2
BOL,Bohol,172,Cantoyoc,3363,0
BOL,Bohol,172,"Anda Poblacion",3842,0
BOL,Bohol,172,"El Progreso",10061,2
BOL,Bohol,172,Pilar,6117,0
BOL,Bohol,172,"Del Carment Weste",3850,2
BOL,Bohol,172,Cansibuan,1144,0
BOL,Bohol,172,Calape,3858,2
BOL,Bohol,172,Nausok,4217,2
BOL,Bohol,172,Tawid,3866,2
BOL,Bohol,172,Guindulman,10923,2
BOL,Bohol,172,Mayana,929,0
BOL,Bohol,172,Bood,3052,2
BOL,Bohol,172,Clarin,3060,2
BOL,Bohol,172,Ilaya,3563,2
BOL,Bohol,172,"Poblacion Garcia-Hernandez",3571,2
BOL,Bohol,172,Langkis,3579,1
BOL,Bohol,172,Lahog,3587,2
BOL,Bohol,172,Salog,1320,2
BOL,Bohol,172,"Sto Rosario",881,0
BOL,Bohol,172,Mawi,3595,1
BOL,Bohol,172,"San Vicente Trinidad",1328,2
BOL,Bohol,172,Cutcutan,6469,2
BOL,Bohol,172,Boctol,889,2
BOL,Bohol,172,Camanaga,4920,2
BOL,Bohol,172,Loyo,6477,2
BOL,Bohol,172,"Datag Sur",897,0
BOL,Bohol,172,Cagawasan,10069,1
BOL,Bohol,172,Sagasa,905,2
BOL,Bohol,172,"Dait Norte",1352,2
BOL,Bohol,172,Gotozon,10077,2
BOL,Bohol,172,Pandol,913,2
BOL,Bohol,172,"San Roque Cortes",921,2
BOL,Bohol,172,"Tultugan Loon",7339,2
BOL,Bohol,172,Sikatuna,3284,2
BOL,Bohol,172,Tapon,3292,2
BOL,Bohol,172,Jandig,937,2
BOL,Bohol,172,Tungod,2462,2
BOL,Bohol,172,"Eastern Poblacion",2821,2
BOL,Bohol,172,"Cogon Norte",3300,2
BOL,Bohol,172,Agahay,945,0
BOL,Bohol,172,Bawgo,6174,2
BOL,Bohol,172,"Mahanay Island",3308,0
BOL,Bohol,172,"Calinginan Sur",953,0
BOL,Bohol,172,"Nasingin Island",3316,0
BOL,Bohol,172,"Camboac Sur",961,2
BOL,Bohol,172,Valencia,5352,2
BOL,Bohol,172,Naatang,3324,2
BOL,Bohol,172,Bulawan,5360,2
BOL,Bohol,172,Hinawagon,5240,2
BOL,Bohol,172,"Bonkokan Ubos",3332,0
BOL,Bohol,172,Calunasan,3811,2
BOL,Bohol,172,Bonbon,4889,2
BOL,Bohol,172,"La Esperanza",5368,2
BOL,Bohol,172,Palo,3340,2
BOL,Bohol,172,Catigbian,3819,2
BOL,Bohol,172,Nahawan,4897,2
BOL,Bohol,172,Napo,6094,2
BOL,Bohol,172,Can-Upao,3348,2
BOL,Bohol,172,"Poblacion Guindulman",3827,2
BOL,Bohol,172,Ubos,4905,2
BOL,Bohol,172,Tejero,3356,2
BOL,Bohol,172,Katipunan,3835,2
BOL,Bohol,172,"Sta Cruz Sagbayan",4913,2
BOL,Bohol,172,"Tubod Norte",3364,2
BOL,Bohol,172,Antequera,3843,2
BOL,Bohol,172,"Villaflor Carmen",10062,2
BOL,Bohol,172,"Del Carmen South",3851,2
BOL,Bohol,172,Celing,1145,2
BOL,Bohol,172,Lungsodaan,3859,2
BOL,Bohol,172,Cogtong,3867,2
BOL,Bohol,172,"San Miguel",10924,2
BOL,Bohol,172,"Bilangbilangan Island",7340,0
BOL,Bohol,172,Can-Ipol,930,2
BOL,Bohol,172,"Pres C P Garcia Island",3061,0
BOL,Bohol,172,Buayahan,3564,0
BOL,Bohol,172,"East Ubujan",3572,2
BOL,Bohol,172,Kauswagan,3580,0
BOL,Bohol,172,Cortes,3588,2
BOL,Bohol,172,"San Jose",1321,2
BOL,Bohol,172,"Tabuani Antequera",882,0
BOL,Bohol,172,"San Antonio",3596,1
BOL,Bohol,172,Cansibao,6470,2
BOL,Bohol,172,"Boyog Norte",890,0
BOL,Bohol,172,Mahayag,4921,2
BOL,Bohol,172,Samora,6478,0
BOL,Bohol,172,"Del Rosario",898,2
BOL,Bohol,172,Bantolinao,3612,0
BOL,Bohol,172,"Vojas Park",10070,2
BOL,Bohol,172,"Sal -Ing",906,2
BOL,Bohol,172,Bogaong,1353,2
BOL,Bohol,172,"Poblacion Corella",914,2
BOL,Bohol,172,"Bien Unido",7332,0
BOL,Bohol,172,"Fatima Cortes",922,0
BOL,Bohol,172,Tangohay,3285,2
BOL,Bohol,172,Guiwanon,2814,2
BOL,Bohol,172,Camanbungan,3293,2
BOL,Bohol,172,"San Roque Maribojoc",938,2
BOL,Bohol,172,Nabuwad,2463,2
BOL,Bohol,172,"Cogon Sur",3301,2
BOL,Bohol,172,Iwon,946,2
BOL,Bohol,172,Badjang,6175,2
BOL,Bohol,172,"Mantatao Island",3309,0
BOL,Bohol,172,Cambagi,954,0
BOL,Bohol,172,"Nocnocan Island",3317,0
BOL,Bohol,172,Camagong,962,2
BOL,Bohol,172,"Poblacion Valencia",5353,2
BOL,Bohol,172,Lunoy,3325,0
BOL,Bohol,172,"Poblacion Albuquerque",4882,2
BOL,Bohol,172,Sawana,5361,2
BOL,Bohol,172,"San Isidro Balilihan",5241,0
BOL,Bohol,172,"Malinao East",3333,2
BOL,Bohol,172,Candijay,3812,2
BOL,Bohol,172,"San Isidro Calape",4890,2
BOL,Bohol,172,Danicop,5369,2
BOL,Bohol,172,Sagnap,3341,2
BOL,Bohol,172,Alegria,3820,2
BOL,Bohol,172,"Bugtong Bod",4898,2
BOL,Bohol,172,Can-Uba,3349,2
BOL,Bohol,172,Maribojoc,3828,2
BOL,Bohol,172,Ibabao,4906,2
BOL,Bohol,172,Pangdan,3357,2
BOL,Bohol,172,"Sunny Brook",3836,2
BOL,Bohol,172,"San Agustin Sagbayan",4914,2
BOL,Bohol,172,Alejawan,3365,2
BOL,Bohol,172,"Mandua Sur",3844,1
BOL,Bohol,172,"Poblacion Norte",3852,2
BOL,Bohol,172,Danao,1146,0
BOL,Bohol,172,Guio-Ang,3860,2
BOL,Bohol,172,Can-Olin,3868,2
BOL,Bohol,172,Ubay,10925,2
BOL,Bohol,172,"Malayo Sur",923,2
BOL,Bohol,172,"Tubod- Mar",931,2
BOL,Bohol,172,"Sandingan Island",3062,0
BOL,Bohol,172,"Poblacion Dagohoy",9177,1
BOL,Bohol,172,"Gakang Island",3565,0
BOL,Bohol,172,Tagubaas,5960,2
BOL,Bohol,172,"West Ubujan",3573,2
BOL,Bohol,172,Ba-Ang,3581,0
BOL,Bohol,172,Dagohoy,3589,1
BOL,Bohol,172,Tulang,1322,2
BOL,Bohol,172,Yanangan,6463,2
BOL,Bohol,172,Tupas,883,2
BOL,Bohol,172,Bulacan,6471,0
BOL,Bohol,172,"Boyog Proper",891,0
BOL,Bohol,172,"Campao Occidental",1338,2
BOL,Bohol,172,"Sikatuna Talibon",4922,0
BOL,Bohol,172,"San Carlos",6479,0
BOL,Bohol,172,Alegria,10063,2
BOL,Bohol,172,Dorol,899,0
BOL,Bohol,172,"Balicasag Island",3613,0
BOL,Bohol,172,"Poblacion Buenavista",1346,2
BOL,Bohol,172,Sakaron,10071,2
BOL,Bohol,172,"San Roque Balilihan",907,2
BOL,Bohol,172,"Lapacan Sur",1354,2
BOL,Bohol,172,Sambog,915,2
BOL,Bohol,172,"Poblacion Bien Unido",7333,0
BOL,Bohol,172,Talibon,3286,1
BOL,Bohol,172,Tangnan,10463,2
BOL,Bohol,172,Bali-Out,2815,2
BOL,Bohol,172,Panglao,3294,2
BOL,Bohol,172,"San Vicente Maribojoc",939,2
BOL,Bohol,172,Lawis,2464,2
BOL,Bohol,172,"Santa Fe",2823,2
BOL,Bohol,172,Basac,3302,2
BOL,Bohol,172,"Poblacion Sevilla",947,2
BOL,Bohol,172,Cagawasan,6176,2
BOL,Bohol,172,"Anislag Maribojoc",3310,2
BOL,Bohol,172,"Lagtangon Sevilla",955,0
BOL,Bohol,172,Cantomocad,5346,2
BOL,Bohol,172,Candabong,2480,0
BOL,Bohol,172,"Pamilacan Island",3318,0
BOL,Bohol,172,Libjoc,963,2
BOL,Bohol,172,"Nueva Ferza",5354,2
BOL,Bohol,172,"Jaguilao Island",3326,0
BOL,Bohol,172,"Poblacion Baclayon",4883,2
BOL,Bohol,172,Buenavista,5362,2
BOL,Bohol,172,Cabad,5242,2
BOL,Bohol,172,Banban,3334,2
BOL,Bohol,172,Carmen,3813,2
BOL,Bohol,172,"Abucayan Norte",4891,2
BOL,Bohol,172,"Handayan Island",5370,0
BOL,Bohol,172,"Alegria Sur",3342,2
BOL,Bohol,172,Sinakayan,3821,2
BOL,Bohol,172,"Isla Berde",4899,2
BOL,Bohol,172,Ipil,3350,2
BOL,Bohol,172,"San Vicente Norte",3829,2
BOL,Bohol,172,Tambangan,4907,2
BOL,Bohol,172,Canjulao,3358,2
BOL,Bohol,172,"Poblacion Alicia",3837,2
BOL,Bohol,172,Cabungaan,3366,0
BOL,Bohol,172,"Poblacion Vieja",3853,2
BOL,Bohol,172,"Tugas Candijay",3861,2
BOL,Bohol,172,Docita,6256,0
BOL,Bohol,172,"Poblacion Ubay",3031,2
BOL,Bohol,172,"Poblacion Cortes",924,2
BOL,Bohol,172,Pagnitoan,932,0
BOL,Bohol,172,Sagbayan,3063,2
BOL,Bohol,172,Caluasan,9178,1
BOL,Bohol,172,Garcia-Harnandez,3566,2
BOL,Bohol,172,Tabuoan,3574,0
BOL,Bohol,172,"Caubyan Island",3582,0
BOL,Bohol,172,"Corte Bajud",1315,2
BOL,Bohol,172,Dimiao,3590,2
BOL,Bohol,172,"Jandayan Sur",1323,0
BOL,Bohol,172,Jimilian,6464,2
BOL,Bohol,172,Viga,884,0
BOL,Bohol,172,Itum,3598,1
BOL,Bohol,172,Jayahay,4915,2
BOL,Bohol,172,"Ilihan Norte/ Sur",6472,0
BOL,Bohol,172,"Boyog Sur",892,0
BOL,Bohol,172,"Bueles Aris",4923,0
BOL,Bohol,172,"San Vicente",10064,1
BOL,Bohol,172,"Hag Grande",900,0
BOL,Bohol,172,"Bansalan Island",3614,0
BOL,Bohol,172,Sweetland,1347,2
BOL,Bohol,172,Cambarong,10072,0
BOL,Bohol,172,"Santo Nino",908,2
BOL,Bohol,172,"Poblacion Inabangan",1355,2
BOL,Bohol,172,Tanday,916,2
BOL,Bohol,172,Pinango,7334,0
BOL,Bohol,172,"Timitiman Island",3287,0
BOL,Bohol,172,Song-On,10464,2
BOL,Bohol,172,Laya,2816,2
BOL,Bohol,172,Ilijan,3295,2
BOL,Bohol,172,Aliguay,940,2
BOL,Bohol,172,O-Og,2465,2
BOL,Bohol,172,"Tabuani Albiquerque",2824,2
BOL,Bohol,172,Lintuan,3303,2
BOL,Bohol,172,Cabangkalan,948,0
BOL,Bohol,172,Song-On,2473,2
BOL,Bohol,172,Cagayan,6177,2
BOL,Bohol,172,Lincod,3311,2
BOL,Bohol,172,Lobgob,956,0
BOL,Bohol,172,"Triple Union",5347,2
BOL,Bohol,172,"Moto Sur",3319,2
BOL,Bohol,172,"Poblacion 1",964,2
BOL,Bohol,172,Cantoyoc,5355,2
BOL,Bohol,172,"Sta Cruz Baclayon",5235,2
BOL,Bohol,172,Jetafe,3327,2
BOL,Bohol,172,Cantomimbo,4884,0
